Timestamp,Flex1,Flex2,Flex3,Flex4,Flex5,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
2024-12-25 18:16:34,779,772,790,872,791,-1.67,-8.89,4.88,-0.01,0.01,-0.08
2024-12-25 18:16:35,780,773,789,873,792,-1.78,-8.90,4.52,-0.08,0.06,-0.05
2024-12-25 18:16:35,779,773,789,871,791,-1.60,-8.87,4.50,-0.02,0.04,-0.05
2024-12-25 18:16:35,779,773,786,873,789,-1.66,-8.93,4.78,-0.02,0.04,-0.05
2024-12-25 18:16:35,781,772,787,873,791,-1.55,-8.90,4.65,-0.02,0.02,-0.02
2024-12-25 18:16:35,778,772,785,873,790,-1.62,-8.94,4.66,-0.00,-0.01,-0.06
2024-12-25 18:16:35,780,774,788,873,792,-1.66,-8.86,4.71,0.04,0.03,-0.03
2024-12-25 18:16:36,781,773,788,873,792,-1.55,-8.82,5.00,0.04,-0.00,0.03
2024-12-25 18:16:36,778,773,790,873,791,-1.46,-8.73,4.80,-0.02,0.02,0.00
2024-12-25 18:16:36,779,773,788,873,791,-1.42,-8.82,5.00,0.02,0.03,-0.03
2024-12-25 18:16:36,779,775,788,873,791,-1.60,-8.86,5.00,-0.02,0.02,-0.03
2024-12-25 18:16:36,779,772,789,871,791,-1.65,-8.62,5.11,-0.08,-0.01,-0.01
2024-12-25 18:16:37,779,774,789,872,791,-1.38,-8.68,5.20,0.01,0.00,-0.00
2024-12-25 18:16:37,779,772,789,871,790,-1.50,-8.79,5.19,-0.08,0.00,0.01
2024-12-25 18:16:37,777,772,787,870,791,-1.35,-8.54,4.93,-0.01,-0.02,-0.03
2024-12-25 18:16:37,777,772,788,873,791,-1.66,-9.03,5.62,-0.16,0.14,-0.00
2024-12-25 18:16:37,779,771,788,871,790,-1.27,-8.55,4.53,-0.21,0.01,-0.12
2024-12-25 18:16:38,781,773,791,874,790,-1.21,-8.93,4.70,0.16,0.06,-0.03
2024-12-25 18:16:38,780,773,788,872,791,-1.31,-8.94,5.12,-0.05,-0.03,-0.02
2024-12-25 18:16:38,782,773,789,873,790,-1.35,-8.96,4.80,-0.00,0.04,-0.03
2024-12-25 18:16:38,778,773,785,871,791,-1.14,-8.70,5.00,-0.01,0.04,-0.06
2024-12-25 18:16:38,781,772,787,872,790,-1.26,-9.03,5.05,0.03,0.01,0.03
2024-12-25 18:16:38,780,772,788,871,791,-1.18,-8.62,5.17,-0.08,-0.01,-0.03
2024-12-25 18:16:39,779,772,789,870,790,-1.14,-8.72,5.11,0.04,0.02,-0.03
2024-12-25 18:16:39,780,773,788,870,792,-1.19,-9.10,5.37,-0.14,0.11,-0.06
2024-12-25 18:16:39,779,772,786,873,792,-1.24,-8.73,4.96,-0.21,0.09,-0.09
2024-12-25 18:16:39,780,771,789,871,793,-0.91,-8.66,4.61,-0.00,0.02,0.02
2024-12-25 18:16:39,781,774,788,871,792,-1.00,-9.19,5.11,0.12,0.00,-0.05
2024-12-25 18:16:40,778,771,790,871,790,-1.22,-8.73,4.90,-0.11,0.05,-0.00
2024-12-25 18:16:40,780,773,788,872,792,-0.92,-8.75,5.22,0.12,0.04,0.04
2024-12-25 18:16:40,781,773,789,872,792,-1.41,-8.80,5.47,-0.04,-0.01,-0.01
2024-12-25 18:16:40,778,772,788,872,791,-1.12,-8.60,5.15,0.00,0.09,-0.03
