Timestamp,Flex1,Flex2,Flex3,Flex4,Flex5,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
2024-12-29 15:16:05,788,774,885,834,781,1.51,-8.96,5.10,-0.03,0.01,-0.00
2024-12-29 15:16:06,789,775,885,832,783,1.33,-9.00,5.01,-0.24,0.09,-0.14
2024-12-29 15:16:06,788,776,884,835,782,1.71,-9.19,4.61,-0.32,0.24,-0.04
2024-12-29 15:16:06,788,775,885,833,782,1.40,-9.60,4.15,-0.60,0.28,0.24
2024-12-29 15:16:06,788,775,885,833,782,0.17,-9.59,2.80,-0.32,0.29,0.62
2024-12-29 15:16:06,788,776,885,831,782,-0.94,-9.35,2.32,-0.16,0.21,0.59
2024-12-29 15:16:06,789,776,886,835,782,-1.35,-9.41,2.39,0.03,0.04,0.14
2024-12-29 15:16:07,789,773,887,833,782,-1.58,-9.55,2.56,0.06,0.10,-0.01
2024-12-29 15:16:07,787,772,884,835,782,-1.79,-9.35,2.78,-0.15,0.08,-0.06
2024-12-29 15:16:07,789,775,884,833,781,-1.17,-9.28,2.20,0.14,-0.22,-0.65
2024-12-29 15:16:07,788,778,886,835,783,1.04,-9.81,2.80,0.61,-0.60,-0.92
2024-12-29 15:16:07,789,775,885,833,781,1.84,-9.52,4.39,0.53,-0.39,-0.22
2024-12-29 15:16:08,790,774,886,833,781,1.87,-8.89,4.64,0.14,-0.28,0.09
2024-12-29 15:16:08,788,773,886,834,782,2.03,-8.81,5.20,0.07,-0.22,-0.03
2024-12-29 15:16:08,788,775,886,834,782,1.90,-8.79,4.87,0.01,0.02,-0.02
2024-12-29 15:16:08,790,773,883,834,781,1.76,-8.85,5.12,-0.23,0.18,-0.08
2024-12-29 15:16:08,788,774,884,833,782,2.01,-9.34,4.59,-0.53,0.42,0.07
2024-12-29 15:16:08,788,776,884,834,781,1.49,-9.68,3.55,-0.58,0.41,0.45
2024-12-29 15:16:09,787,774,887,833,782,-0.51,-9.48,2.35,-0.26,0.41,0.65
2024-12-29 15:16:09,789,776,885,834,782,-1.65,-9.63,2.21,-0.23,0.15,0.49
2024-12-29 15:16:09,788,774,884,832,782,-1.76,-9.30,2.48,0.05,-0.05,0.01
2024-12-29 15:16:09,788,772,883,834,782,-1.75,-9.51,2.55,-0.04,0.01,-0.03
2024-12-29 15:16:09,788,774,886,834,782,-2.29,-9.09,1.46,0.01,-0.46,-0.70
2024-12-29 15:16:10,789,776,886,832,782,0.94,-9.71,3.29,0.31,-0.40,-0.73
2024-12-29 15:16:10,788,775,884,834,780,1.31,-9.31,3.51,0.52,-0.30,-0.39
2024-12-29 15:16:10,787,774,886,833,782,1.68,-9.40,4.82,0.31,-0.30,-0.03
2024-12-29 15:16:10,788,774,885,834,781,1.76,-8.73,5.43,0.06,-0.15,0.14
2024-12-29 15:16:10,788,776,886,834,781,1.54,-8.93,5.20,-0.06,-0.00,0.00
2024-12-29 15:16:11,786,773,884,834,781,1.55,-8.71,5.29,-0.07,0.10,-0.05
2024-12-29 15:16:11,788,774,887,834,781,2.26,-9.15,5.10,-0.36,0.28,-0.03
2024-12-29 15:16:11,789,775,884,833,782,1.91,-9.22,4.25,-0.55,0.30,0.18
2024-12-29 15:16:11,789,775,885,833,781,0.25,-9.58,2.86,-0.43,0.37,0.57
2024-12-29 15:16:11,788,776,886,833,781,-0.75,-9.45,2.48,-0.16,0.23,0.37
2024-12-29 15:16:11,788,773,885,833,781,-0.94,-9.61,2.80,-0.21,0.14,0.19
2024-12-29 15:16:12,789,771,885,833,782,-1.56,-9.61,2.34,0.12,0.13,0.10
2024-12-29 15:16:12,789,773,885,834,782,-1.37,-9.50,2.85,-0.03,-0.00,-0.01
2024-12-29 15:16:12,788,772,884,833,781,-1.48,-9.33,2.14,0.08,-0.07,-0.41
2024-12-29 15:16:12,790,774,884,833,782,-0.16,-9.58,2.49,0.25,-0.30,-0.65
2024-12-29 15:16:12,788,775,885,832,780,1.38,-9.67,3.42,0.32,-0.21,-0.24
2024-12-29 15:16:13,789,774,883,834,781,2.40,-9.61,5.04,0.40,-0.28,-0.09
2024-12-29 15:16:13,788,772,885,832,780,1.51,-8.63,4.63,0.07,-0.26,-0.04
2024-12-29 15:16:13,788,774,886,834,781,1.76,-8.76,5.05,0.01,-0.23,-0.02
2024-12-29 15:16:13,789,773,885,834,782,1.80,-8.85,5.02,-0.04,0.05,-0.01
2024-12-29 15:16:13,789,773,886,835,780,1.87,-8.77,5.24,-0.22,0.26,-0.07
2024-12-29 15:16:13,790,773,884,831,781,2.20,-9.27,4.73,-0.34,0.49,0.04
2024-12-29 15:16:14,789,775,887,833,780,1.42,-9.45,3.43,-0.66,0.49,0.51
2024-12-29 15:16:14,787,774,885,833,782,-0.77,-9.50,2.44,-0.35,0.37,0.58
